,att_id,att_name,att_cat,att_price,score
795,1743,montreal_bike_tour_with_bites,tours_&_sightseeing,136.82,0.0019103644144455145
153,317,calgary_food_walking_tour_-_craving_kensington,cultural_&_theme_tours,100.79,0.0019103644144455145
1351,3356,7-minute_helicopter_tour_over_toronto,recommended_experiences,123.18,0.001907438894668416
742,1658,whistler_day_tour_from_vancouver,tours_&_sightseeing,109.0,0.001907438894668416
1410,3419,60-minute_the_royal_carriage_tour,recommended_experiences,215.0,0.001904513374891317
796,1744,independent_tour_of_montreal_by_bike,tours_&_sightseeing,40.24,0.001904513374891317
1567,3626,whistler_half-day_mountain_bike_tour,recommended_experiences,208.95,0.001904513374891317
248,533,victoria_full-day_sightseeing_tour_from_vancouver,day_trips_&_excursions,154.0,0.001904513374891317
1205,2709,thousand_islands_helicopter_tour,luxury_&_special_occasions,114.84,0.001904513374891317
1203,2706,sake_a_to_z_gastronomic_experience_in_distillery_district,luxury_&_special_occasions,90.0,0.001904513374891317
751,1671,whistler_blackcomb_salmon_bake_dinner_and_jeep_4x4_tour,tours_&_sightseeing,183.75,0.001904513374891317
1403,3412,whistler_ski_rental_package_including_delivery,recommended_experiences,108.95,0.001901587855114218
1555,3605,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,recommended_experiences,64.0,0.001901587855114218
927,2052,the_big_bike_loop,walking_&_biking_tours,120.0,0.0018986623353371196
1588,3655,5-night_churchill_tour_and_polar_bear_adventure_from_winnipeg,recommended_experiences,,0.0018957368155600206
807,1766,flyover_canada_simulated_flight_ride,theme_parks,34.65,0.0018957368155600206
501,1131,great_slave_lake_ice_fishing_tours,outdoor_activities,158.0,0.0018928112957829217
357,749,east_kelowna_wine_tour,"food,_wine_&_nightlife",185.0,0.0018928112957829217
335,702,small-group_afternoon_bike_tour_of_vancouver,"food,_wine_&_nightlife",68.25,0.0018928112957829217
55,85,victoria_zodiac_boat_whale_watching_tour,"cruises,_sailing_&_water_tours",122.0,0.0018898857760058232
1341,3343,whistler_helicopter_tour,recommended_experiences,187.95,0.0018898857760058232
605,1344,guided_day_trip_niagara_falls_canadian_side_from_toronto,tours_&_sightseeing,115.7,0.0018869602562287242
1260,3064,private_tour_of_niagara_falls_from_toronto,private_&_custom_tours,599.0,0.0018840347364516253
533,1196,fraser_river_half-day_fishing_adventure_for_salmon_or_sturgeon,outdoor_activities,450.0,0.0018840347364516253
1086,2402,toronto_harbour_sightseeing_cruise,family_friendly,29.32,0.0018840347364516253
548,1223,whistler_backcountry_skiing_and_splitboarding,outdoor_activities,282.45,0.0018811092166745268
682,1553,helicopter_tour_over_mont-tremblant,tours_&_sightseeing,171.31,0.0018811092166745268
73,132,lake_minnewanka_cruise,"cruises,_sailing_&_water_tours",67.2,0.0018781836968974279
535,1200,whistler_snowboard_rental_package_including_delivery,outdoor_activities,108.95,0.0018781836968974279
312,670,4-hour_okanagan_valley_wine_tasting_tour_of_the_kelowna_lakeshore_wine_route,"food,_wine_&_nightlife",129.0,0.0018781836968974279
329,695,west_kelowna_wine_tour,"food,_wine_&_nightlife",145.95,0.001875258177120329
743,1660,treetop_adventure_course,tours_&_sightseeing,40.95,0.001875258177120329
165,341,rideau_canal_cruise,cultural_&_theme_tours,29.0,0.001875258177120329
134,231,small-group_toronto_ghosts_and_spirits_of_the_distillery_tour,cultural_&_theme_tours,24.5,0.0018694071375661315
481,1104,1-_or_2-hour_horseback_ride_in_pemberton,outdoor_activities,82.95,0.0018664816177890325
1284,3283,whistler_exotic_car_driving_experience,recommended_experiences,887.25,0.0018664816177890325
651,1515,vancouver_city_tour_with_vancouver_lookout_admission,tours_&_sightseeing,80.0,0.0018664816177890325
1178,2616,lynn_canyon_park_and_photography_tour,luxury_&_special_occasions,99.0,0.0018664816177890325
27,36,vancouver_to_victoria_by_seaplane_and_ferry,"air,_helicopter_&_balloon_tours",289.0,0.001863556098011934
938,2069,4-day_bicycle_tour_through_canadian_rockies,walking_&_biking_tours,103.3600006104,0.001860630578234835
780,1716,gourmet_bike_tour_in_niagara-on-the-lake_with_wine_and_beer,tours_&_sightseeing,134.47,0.001860630578234835
923,2048,granville_island_night_photography_tour,walking_&_biking_tours,103.95,0.001860630578234835
281,593,crystal_hut_fondue_by_snowcat,"food,_wine_&_nightlife",219.45,0.0018577050584577361
1463,3484,the_pork_and_bacon_walking_food_tour_of_toronto's_hogtown_history,recommended_experiences,98.0,0.0018577050584577361
339,712,small-group_annapolis_valley_wine_and_food_tour_from_halifax,"food,_wine_&_nightlife",160.0,0.0018547795386806376
1306,3306,quebec_ice_hotel_tour,recommended_experiences,20.68,0.0018547795386806376
749,1669,"cycling_the_nation's_capital,_self-guided",tours_&_sightseeing,28.0,0.0018518540189035387
1134,2492,montreal_shore_excursion:_pre-_or_post-cruise_guided_sightseeing_tour_of_montreal,shore_excursions,56.0,0.0018489284991264397
493,1117,yellowknife_ice_road_adventure,outdoor_activities,55.0,0.0018489284991264397
758,1680,granville_island_night_photography_tour,tours_&_sightseeing,103.95,0.0018460029793493412
691,1566,toronto_islands_evening_bike_tour,tours_&_sightseeing,96.05,0.0018460029793493412
1506,3533,jewish_neighborhood_food_tour,recommended_experiences,95.44,0.0018460029793493412
666,1531,gems_of_montreal_small_group_city_tour,tours_&_sightseeing,171.32,0.0018460029793493412
1363,3368,snowmobile_british_columbia_tour_for_intermediate_riders,recommended_experiences,151.2,0.0018430774595722423
405,938,whale-watching_cruise_from_victoria_and_butchart_gardens_admission,sightseeing_tickets_&_passes,174.56,0.0018401519397951433
283,595,introductory_brewery_and_distillery_tour,"food,_wine_&_nightlife",22.0,0.0018343009002409459
1581,3646,vancouver_holiday_dinner_and_carols_cruise,recommended_experiences,88.88,0.0018343009002409459
790,1736,vancouver_hop_on_boat_tour,tours_&_sightseeing,75.0,0.001831375380463847
541,1209,nanaimo_kid_aerial_adventure,outdoor_activities,20.99,0.001831375380463847
602,1341,aurora_tour,tours_&_sightseeing,84.0,0.001831375380463847
1200,2701,"craft_vine,_orchard_&_stills",luxury_&_special_occasions,140.0,0.0018255243409096495
1386,3394,niagara-on-the-lake_winery_tasting_afternoon_tour_with_wine_and_cheese,recommended_experiences,95.0,0.0018255243409096495
687,1561,montreal's_underground_city_indoor_tour,tours_&_sightseeing,65.0,0.0018255243409096495
733,1643,calgary_bow_river_valley_90-minute_segway_adventure,tours_&_sightseeing,84.99,0.0018255243409096495
32,42,victoria_to_vancouver_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.0018225988211325506
290,605,private_winery_tour_of_niagara-on-the-lake,"food,_wine_&_nightlife",165.0,0.0018225988211325506
1099,2423,rideau_canal_cruise,family_friendly,29.0,0.001819673301355452
692,1568,walking_tour_of_niagara-on-the-lake_historic_district,tours_&_sightseeing,25.0,0.001816747781578353
618,1360,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",tours_&_sightseeing,144.95,0.001816747781578353
726,1626,4_hour_bike_rental_in_quebec_city,tours_&_sightseeing,31.04,0.001816747781578353
1207,2713,axe_throwing_-_one_hour_guided_experience,private_&_custom_tours,38.85,0.0018138222618012542
1399,3408,viator_exclusive:_2-day_victoria_and_butchart_gardens_tour_with_overnight_at_the_fairmont_empress,recommended_experiences,631.54,0.0018138222618012542
1193,2688,private_tour:_fraser_valley_wine_tour_in_vancouver,luxury_&_special_occasions,291.11,0.0018138222618012542
1105,2437,whistler_day_tour_from_vancouver,family_friendly,109.0,0.0018138222618012542
1576,3640,vancouver_whale_watching_safari,recommended_experiences,259.0,0.0018108967420241557
1537,3579,victorian_gardens_and_seaside_vistas_pedicab_tour,recommended_experiences,54.0,0.0018079712222470567
171,356,ontario_place_segway_glide,cultural_&_theme_tours,77.97,0.0018050457024699578
1572,3635,vancouver_bike_tour_with_beers_and_bites,recommended_experiences,104.0,0.0018050457024699578
77,141,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,"cruises,_sailing_&_water_tours",125.99,0.0018050457024699578
667,1533,quebec_city_dinner_cruise,tours_&_sightseeing,142.56,0.0018050457024699578
1032,2232,discovery_island_kayak_tour,water_sports,199.0,0.0018050457024699578
1176,2611,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",luxury_&_special_occasions,144.95,0.0018050457024699578
564,1274,horseback_ride_through_canadian_mountains,outdoor_activities,70.0,0.0018021201826928593
1441,3457,day_and_night_tour_of_niagara_falls,recommended_experiences,300.0,0.0018021201826928593
976,2147,whitewater_rafting_on_jasper's_fraser_river,water_sports,122.09,0.0018021201826928593
1454,3473,montreal_dinner_cruise,recommended_experiences,142.56,0.0018021201826928593
777,1710,scooter_rental,tours_&_sightseeing,37.95,0.0018021201826928593
245,516,victoria_highlight_city_tour,day_trips_&_excursions,74.95,0.0017991946629157603
219,444,private_niagara_falls_full-day_tour_from_toronto,day_trips_&_excursions,700.0,0.0017962691431386614
180,374,"krazy_kanuck_beer,_wine_and_cider_tour_-_small_intimate_&_interactive_groups",cultural_&_theme_tours,124.25,0.0017962691431386614
779,1714,calgary_city_evening_tour,tours_&_sightseeing,44.0,0.001790418103584464
1393,3402,quebec_city_shore_excursion:_half-day_tour_to_montmorency_falls_and_ste-anne-de-beaupré,recommended_experiences,57.5,0.001790418103584464
966,2129,full-day_thompson_river_paddle_rafting_with_lunch,water_sports,189.0,0.001790418103584464
1094,2417,kicking_horse_river_rafting_family_adventure_including_bbq_lunch,family_friendly,81.9,0.001787492583807365
434,978,snowmobile_british_columbia_tour_for_intermediate_riders,outdoor_activities,151.2,0.001787492583807365
543,1212,whistler_half-day_spin_fishing,outdoor_activities,208.95,0.0017845670640302665
1084,2400,quebec_lower_town_historical_bike_tour,family_friendly,57.0,0.0017816415442531675
450,1002,best_of_vancouver_-_4_hours,outdoor_activities,186.65,0.0017816415442531675
688,1562,sw_best_of_edmonton_bus_tour,tours_&_sightseeing,26.25,0.0017816415442531675
801,1752,banff_mountain_photography_tour,tours_&_sightseeing,300.0,0.0017787160244760686
1122,2460,victoria_kids_aerial_adventure_course,family_friendly,20.99,0.00177579050469897
1146,2521,viator_exclusive:_2-day_victoria_and_butchart_gardens_tour_with_overnight_at_the_fairmont_empress,multi-day_&_extended_tours,631.54,0.00177579050469897
932,2061,lift_your_spirits!_distillery_and_cocktail_experience,walking_&_biking_tours,105.0,0.00177579050469897
968,2131,catch_a_wave_rafting_trip_on_the_clearwater_river,water_sports,114.45,0.0017699394651447722
1189,2681,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,luxury_&_special_occasions,447.57,0.0017699394651447722
964,2126,river_of_golden_dreams_canoe_tour_in_whistler,water_sports,114.45,0.0017670139453676737
748,1668,niagara_falls_and_niagara-on-the-lake_day_tour_from_toronto,tours_&_sightseeing,198.0,0.0017640884255905747
636,1407,niagara_falls_day_tour,tours_&_sightseeing,79.0,0.0017611629058134758
775,1705,niagara_falls_private_day_tour,tours_&_sightseeing,621.0,0.0017582373860363773
1512,3541,vancouver_kayaking_tour,recommended_experiences,47.9,0.0017553118662592784
449,1001,lynn_canyon_park_and_photography_tour,outdoor_activities,99.0,0.0017553118662592784
133,227,lake_louise_and_icefield_parkway_sightseeing_full-day_tour,cultural_&_theme_tours,170.0,0.001749460826705081
914,2036,"rabbis,_writers_and_radicals:_montreal_jewish_history_walking_tour",walking_&_biking_tours,24.0,0.001749460826705081
612,1353,day-trip_from_toronto_to_niagara_falls_with_falls_boat_ride,tours_&_sightseeing,175.0,0.001749460826705081
296,614,tour_to_niagara_falls_from_toronto,"food,_wine_&_nightlife",89.0,0.001749460826705081
1217,2777,private_tour_to_capilano_bridge_and_grouse_mountain,private_&_custom_tours,334.0,0.001746535306927982
544,1218,city_sights_e-bike_adventure_tour_-_guided,outdoor_activities,124.0,0.001743609787150883
372,784,"craft_vine,_orchard_&_stills","food,_wine_&_nightlife",140.0,0.0017406842673737845
451,1005,yellowknife_northern_lights_viewing_tour_including_3-nights_accommodation,outdoor_activities,700.0,0.0017406842673737845
1022,2216,half-day_thompson_river_paddle_rafting,water_sports,135.0,0.0017406842673737845
347,722,jewish_neighborhood_food_tour,"food,_wine_&_nightlife",95.44,0.0017377587475966856
1186,2676,calgary_sightseeing_tour_by_sidecar,luxury_&_special_occasions,160.0,0.0017348332278195866
1034,2235,illuminated_kayak_or_stand-up_paddleboard_tour_in_vancouver,water_sports,62.0,0.0017348332278195866
443,990,vancouver_island_rainforest_guided_hike_with_private_guide,outdoor_activities,90.0,0.0017348332278195866
1426,3437,victoria_castles_and_neighborhoods_bike_tour,recommended_experiences,57.75,0.0017319077080424881
1488,3511,full-day_prince_edward_county_wine_tour_with_lunch,recommended_experiences,425.0,0.0017319077080424881
634,1397,historical_chinatown_walking_tour,tours_&_sightseeing,15.0,0.0017319077080424881
1185,2674,quebec_city_dinner_cruise,luxury_&_special_occasions,142.56,0.0017319077080424881
556,1242,quarry_rock_hike_and_photography_tour,outdoor_activities,109.0,0.0017319077080424881
360,752,distillery_tour_with_chocolate_&_whisky_tasting,"food,_wine_&_nightlife",49.0,0.0017289821882653892
1103,2430,exhilarating_120km_aerial_tour_of_toronto,family_friendly,79.0,0.0017260566684882902
764,1687,talkwalk_front_and_centre_guided_walking_tour_of_public_art_and_sculpture,tours_&_sightseeing,49.0,0.0017260566684882902
1568,3629,4-day_bicycle_tour_through_canadian_rockies,recommended_experiences,135.8200073242,0.0017260566684882902
1214,2773,quebec_city_private_walking_tour_-_400_years_of_french_america,private_&_custom_tours,130.0,0.0017202056289340928
215,434,niagara_falls_day_trip_from_new_york_by_air,day_trips_&_excursions,721.16,0.0017202056289340928
722,1617,victoria_highlight_city_tour,tours_&_sightseeing,74.95,0.0017172801091569938
183,380,5-hour_eagle_viewing_river_float_trip_from_whistler_with_lunch,cultural_&_theme_tours,125.99,0.0017172801091569938
346,721,byward_market_tasting_experience,"food,_wine_&_nightlife",82.0,0.0017172801091569938
33,44,air_taxi_and_tour_from_toronto_-_niagara_including_ground_transport_to_niagara_hotels,"air,_helicopter_&_balloon_tours",563.87,0.0017143545893798953
540,1208,40-minute_nanaimo_zipline_adventure,outdoor_activities,31.49,0.0017143545893798953
224,478,niagara_falls_freedom_day_trip_from_toronto,day_trips_&_excursions,136.0,0.0017114290696027964
1538,3580,niagara_beach_horseback_ride,recommended_experiences,73.45,0.0017114290696027964
956,2092,1.5-hour_banff_national_park_canoe_tour,water_sports,56.7,0.0017085035498256974
916,2038,calgary_and_banff_mountain_biking_adventure,walking_&_biking_tours,420.0,0.0017085035498256974
200,414,ice_hotel_visit_&_transportation,day_trips_&_excursions,51.75,0.0017085035498256974
913,2035,making_their_mark:_montreal_jewish_history_walking_tour,walking_&_biking_tours,24.0,0.0017085035498256974
315,675,christmas_walking_tour_in_old_montreal,"food,_wine_&_nightlife",21.0,0.001705578030048599
987,2162,vancouver_boat_rental_for_up_to_5_people,water_sports,54.0,0.001705578030048599
389,851,half-day_ice_fishing,holiday_&_seasonal_tours,208.95,0.001705578030048599
1019,2211,whistler_full-day_fly_fishing,water_sports,271.95,0.001705578030048599
57,87,tall_ship_silva_sailing_cruise,"cruises,_sailing_&_water_tours",39.0,0.001705578030048599
14,15,7-minute_helicopter_tour_over_toronto,"air,_helicopter_&_balloon_tours",123.18,0.001705578030048599
718,1613,victoria_classic_adventure_course,tours_&_sightseeing,41.99,0.001705578030048599
114,198,vancouver_whale_watching_adventure,"cruises,_sailing_&_water_tours",145.0,0.001699726990494401
1187,2678,thousand_islands_two_castle_helicopter_tour,luxury_&_special_occasions,265.64,0.001699726990494401
558,1247,whistler_full-day_spin_fishing,outdoor_activities,271.95,0.001699726990494401
1261,3099,60_minute_private_vacation_photography_session_with_local_photographer_in_lisbon,private_&_custom_tours,477.13,0.001699726990494401
233,497,full-day_vancouver_to_victoria_tour_by_ferry,day_trips_&_excursions,320.0,0.001699726990494401
1236,2843,private_horse-drawn_sleigh_ride_in_banff,private_&_custom_tours,198.45,0.0016968014707173025
928,2056,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,walking_&_biking_tours,64.0,0.0016968014707173025
1078,2392,quebec_city_dinner_cruise,family_friendly,142.56,0.0016968014707173025
1332,3334,jasper_skytram,recommended_experiences,49.3,0.0016968014707173025
1470,3492,niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,recommended_experiences,100.57,0.0016968014707173025
1559,3615,turkey_point_flyboard_rental,recommended_experiences,89.99,0.0016938759509402036
428,972,snowshoeing_on_top_of_the_world,outdoor_activities,95.0,0.0016909504311631047
833,1855,big_white_ski_shuttle_from_kelowna,transfers_&_ground_transport,62.0,0.0016909504311631047
523,1176,blackcomb_sunset_jeep_tour,outdoor_activities,145.95,0.0016909504311631047
995,2178,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,water_sports,569.0,0.0016909504311631047
398,913,calgary_zoo_admission_ticket,sightseeing_tickets_&_passes,31.45,0.0016909504311631047
159,329,vancouver_full-day_sightseeing_and_photography_tour,cultural_&_theme_tours,249.0,0.0016880249113860062
437,982,winter_wildlife_discovery_tour,outdoor_activities,72.45,0.0016880249113860062
15,16,seaplane_flight_to_victoria_and_whale-watching_cruise,"air,_helicopter_&_balloon_tours",469.0,0.0016880249113860062
766,1690,nanaimo_classic_adventure_course,tours_&_sightseeing,41.99,0.0016880249113860062
1143,2514,"craft_vine,_orchard_&_stills",shore_excursions,140.0,0.0016850993916089072
353,733,under_the_surface_of_montreal's_chinatown:_guided_food_walking_tour,"food,_wine_&_nightlife",83.0,0.0016850993916089072
960,2096,whistler_white-water_rafting,water_sports,103.95,0.0016850993916089072
1009,2195,whistler_half-day_spin_fishing,water_sports,208.95,0.0016850993916089072
465,1079,covered_wagon_or_horseback_ride_in_banff_with_western_cookout,outdoor_activities,103.95,0.0016850993916089072
1533,3573,advanced_backcountry_snowmobile_expedition,recommended_experiences,313.95,0.0016850993916089072
1212,2768,island's_finest_private_tour,private_&_custom_tours,402.5,0.0016850993916089072
319,679,winter_wine_tour_from_montreal_with_exclusive_winery_access,"food,_wine_&_nightlife",97.73,0.0016821738718318083
1433,3446,christmas_walking_tour_in_old_montreal,recommended_experiences,21.0,0.0016821738718318083
725,1621,montreal_afternoon_tea_tour,tours_&_sightseeing,149.5,0.0016821738718318083
1028,2225,guaranteed_addiction_full_day_rafting_on_clearwater_river_with_lunch,water_sports,187.95,0.0016821738718318083
1278,3235,private_transfer_from_buffalo_airport_to_niagara_falls,private_&_custom_tours,179.0,0.0016821738718318083
697,1578,full-day_prince_edward_county_wine_tour_with_lunch,tours_&_sightseeing,425.0,0.0016792483520547098
259,560,victoria_and_butchart_gardens_with_victoria_clipper_to_seattle_one-way_from_vancouver,day_trips_&_excursions,373.0,0.0016792483520547098
378,819,montreal_bike_tour_with_bites,"food,_wine_&_nightlife",136.82,0.0016763228322776108
1529,3567,calgary_and_banff_mountain_biking_adventure,recommended_experiences,420.0,0.0016763228322776108
1476,3498,montreal_shore_excursion:_pre-_or_post-cruise_guided_sightseeing_tour_of_montreal,recommended_experiences,56.0,0.0016763228322776108
186,393,historical_victoria_walking_tour,cultural_&_theme_tours,15.0,0.0016733973125005119
698,1579,dune_buggy_4x4_tours,tours_&_sightseeing,197.77,0.0016704717927234134
179,372,anne_of_green_gables_adventure_private_tour,cultural_&_theme_tours,427.5,0.0016704717927234134
607,1347,grand_city_tour_of_vancouver,tours_&_sightseeing,149.96,0.0016704717927234134
1035,2236,gibsons_beachcomber_kayak_tour,water_sports,115.0,0.0016675462729463144
138,240,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,cultural_&_theme_tours,77.98,0.0016675462729463144
371,777,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,"food,_wine_&_nightlife",64.0,0.0016675462729463144
415,956,winter_tour:_banff_and_its_wildlife,outdoor_activities,70.35,0.0016646207531692155
1536,3578,craigdarroch_castle_pedicab_tour,recommended_experiences,108.0,0.0016646207531692155
694,1574,vancouver_holiday_lights_and_karaoke_trolley_tour,tours_&_sightseeing,65.0,0.0016646207531692155
302,623,winter_wonderland_food_tour_in_niagara-on-the-lake,"food,_wine_&_nightlife",62.0,0.001661695233392117
105,186,heart_of_the_1000_islands_brunch_cruise,"cruises,_sailing_&_water_tours",73.45,0.001658769713615018
387,845,winter_wine_tour_from_montreal_with_exclusive_winery_access,holiday_&_seasonal_tours,97.73,0.001658769713615018
1535,3577,treetop_adventure_course,recommended_experiences,40.95,0.001655844193837919
1453,3472,vancouver_island_cycling_tour_including_lunch_and_wine_tasting,recommended_experiences,204.5,0.001655844193837919
880,1992,vancouver_island_cycling_tour_including_lunch_and_wine_tasting,walking_&_biking_tours,204.5,0.001655844193837919
431,975,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,outdoor_activities,83.99,0.001655844193837919
1382,3387,niagara_falls_in_one_day_from_new_york_city,recommended_experiences,299.91,0.0016499931542837216
1501,3528,niagara_falls_night_tour_with_dinner_and_cruise,recommended_experiences,189.0,0.0016499931542837216
115,201,vancouver_whale_watching_safari,"cruises,_sailing_&_water_tours",259.0,0.0016470676345066227
1522,3554,montreal_afternoon_tea_tour,recommended_experiences,149.5,0.0016441421147295242
874,1950,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,walking_&_biking_tours,45.0,0.0016412165949524252
1142,2513,victoria_shore_excursion:_whale-watching_cruise_and_butchart_gardens_admission,shore_excursions,174.56,0.0016412165949524252
891,2004,queen_street_west_pastry_tour,walking_&_biking_tours,85.0,0.0016412165949524252
1462,3482,north_van_shipyards_district_food_tour,recommended_experiences,73.0,0.0016412165949524252
1543,3587,ottawa_highlights_3_hour_bike_tour,recommended_experiences,90.6,0.0016412165949524252
1402,3411,jasper_to_lake_louise_one-way_tour,recommended_experiences,250.95,0.0016382910751753263
164,340,victoria_highlight_city_tour,cultural_&_theme_tours,74.95,0.0016382910751753263
1165,2598,5-night_churchill_tour_and_polar_bear_adventure_from_winnipeg,multi-day_&_extended_tours,591.0,0.0016382910751753263
181,375,immersion_quebec:_virtual_reality_experience_of_quebec_city's_history,cultural_&_theme_tours,17.99,0.0016353655553982278
90,158,victoria_sunset_whale-watching_cruise,"cruises,_sailing_&_water_tours",140.7,0.0016353655553982278
519,1162,snowmobile_trailblazer_tour_for_advanced_riders,outdoor_activities,240.45,0.0016324400356211289
1478,3500,3_days_tour_fall_color_in_yukon_from_whitehorse,recommended_experiences,650.0,0.00162951451584403
1139,2504,quebec_city_shore_excursion:_private_walking_tour,shore_excursions,19.58,0.0016265889960669314
141,244,historical_chinatown_walking_tour,cultural_&_theme_tours,15.0,0.0016265889960669314
260,562,the_ultimate_group_package_deal_of_victoria,day_trips_&_excursions,650.0,0.0016236634762898325
524,1180,whistler_day_tour_from_vancouver,outdoor_activities,109.0,0.0016207379565127335
374,792,west_niagara_wine_tour,"food,_wine_&_nightlife",99.0,0.001617812436735635
1580,3645,independent_tour_of_montreal_by_bike,recommended_experiences,40.24,0.001614886916958536
505,1136,banff_performance_ski_rental_including_delivery,outdoor_activities,86.94,0.001614886916958536
553,1232,squamish_via_ferrata_tour,outdoor_activities,114.45,0.0016119613971814371
1434,3448,fort_street_food_walking_tour_in_victoria,recommended_experiences,60.0,0.0016119613971814371
1016,2206,sunset_nature_kayak_tour_in_vancouver,water_sports,82.95,0.0016119613971814371
1558,3614,whale-watching_cruise_from_victoria_to_vancouver,recommended_experiences,232.32,0.0016119613971814371
643,1507,best_of_niagara_falls_tour_from_toronto,tours_&_sightseeing,230.0,0.0016090358774043386
626,1386,exclusive_private_tour_to_niagara_falls_from_toronto,tours_&_sightseeing,650.0,0.0016090358774043386
143,292,sunset_dinner_tour,cultural_&_theme_tours,175.0,0.0016090358774043386
1380,3385,lake_louise_winter_wildlife_snowshoe_tour,recommended_experiences,49.0,0.0016090358774043386
1539,3583,half-day_canoe_trip_on_the_takihini_river,recommended_experiences,125.0,0.0016090358774043386
185,389,toronto:_'new_york_times_journeys'_afternoon_arts_walking_tour_with_food_and_drink,cultural_&_theme_tours,98.0,0.0016061103576272397
23,31,helicopter_tour_over_mont-tremblant,"air,_helicopter_&_balloon_tours",171.31,0.0016031848378501407
563,1262,whistler_glacier_ascent_hike,outdoor_activities,177.45,0.0016031848378501407
1211,2767,montréal_downtown_and_underground_city_private_walking_tour,private_&_custom_tours,160.0,0.0016031848378501407
555,1237,6-day_halfway_lodge_backcountry_trip_by_horseback,outdoor_activities,132.3399963379,0.0016002593180730422
116,202,90-minute_1000_islands_sightseeing_cruise,"cruises,_sailing_&_water_tours",27.5,0.0016002593180730422
1474,3496,walking_tour_of_niagara-on-the-lake_historic_district,recommended_experiences,25.0,0.0016002593180730422
939,2071,vancouver_bike_tour_with_beers_and_bites,walking_&_biking_tours,104.0,0.0015944082785188443
470,1084,marine_wildlife_tour_by_zodiac,outdoor_activities,110.25,0.0015944082785188443
1087,2403,queen_street_west_pastry_tour,family_friendly,85.0,0.0015914827587417458
1179,2618,best_of_vancouver_-_4_hours,luxury_&_special_occasions,186.65,0.0015914827587417458
412,953,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,outdoor_activities,212.0,0.0015914827587417458
1527,3563,private_tour:_gardens_of_vancouver,recommended_experiences,193.54,0.0015914827587417458
1238,2881,vienna_like_a_local:_customized_private_tour,private_&_custom_tours,46.37,0.0015914827587417458
973,2142,sunwapta_challenge_whitewater_rafting:_class_iii_rapids,water_sports,111.38,0.0015885572389646469
815,1782,granville_island_ferry_hop-on_hop-off_day_pass,transfers_&_ground_transport,16.0,0.001585631719187548
709,1598,1-day_hop-on_hop-off_sightseeing_tour_with_robert_bateman_centre_combo,tours_&_sightseeing,40.0,0.001585631719187548
1161,2593,yellowknife_northern_lights_tour_winter_3_days_2_nights_budget,multi-day_&_extended_tours,589.0,0.0015827061994104494
109,191,victoria_shore_excursion:_whale-watching_cruise_and_butchart_gardens_admission,"cruises,_sailing_&_water_tours",174.56,0.0015827061994104494
1482,3504,shore_excursion:_prince_edward_island_and_anne_of_green_gables,recommended_experiences,470.0,0.0015827061994104494
921,2046,best_of_ottawa_bike_tour,walking_&_biking_tours,113.5,0.0015827061994104494
897,2013,montreal_mural_tour,walking_&_biking_tours,45.0,0.0015797806796333505
557,1244,6-day_cascade_valley_backcountry_tent_trip_by_horseback,outdoor_activities,132.3399963379,0.0015797806796333505
36,50,ultimate_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",522.0,0.0015797806796333505
1400,3409,3_hours_snowmobile_guided_tour/rental_1_hour_from_montreal,recommended_experiences,190.0,0.0015797806796333505
19,25,mount_mamquam_and_alpine_lakes_seaplane_tour_from_vancouver,"air,_helicopter_&_balloon_tours",369.0,0.0015797806796333505
798,1748,half-day_niagara_falls_new_york_trip_with_cave_of_the_winds,tours_&_sightseeing,139.0,0.001573929640079153
740,1655,quebec_city_private_walking_tour_-_the_history_of_french_&_british_america,tours_&_sightseeing,130.0,0.001573929640079153
1421,3430,niagara_falls_domed_jet-boat_ride,recommended_experiences,79.04,0.001571004120302054
867,1938,"talkwalk,_the_inside_job_-_the_winter_walking_tour_of_public_art_and_sculpture",walking_&_biking_tours,40.0,0.001571004120302054
187,397,in_the_shadow_of_the_mountain,cultural_&_theme_tours,24.0,0.001571004120302054
892,2006,fatbike_frozen_waterfall_tour,walking_&_biking_tours,89.99,0.001571004120302054
1257,3051,canada_place_and_vancouver_waterfront_photography_tour,private_&_custom_tours,103.95,0.0015680786005249552
936,2066,sake_a_to_z_gastronomic_experience_in_distillery_district,walking_&_biking_tours,90.0,0.0015680786005249552
1329,3331,montreal_tower_observatory_admission_plus_optional_ticket_to_botanical_garden,recommended_experiences,23.75,0.0015680786005249552
