,att_id,att_name,att_cat,att_price,score
1111,2429,niagara_falls_american_side_highlights_tour,family_friendly,149.89,0.05080079347896052
936,2063,vancouver_secrets_of_stanley_park_walking_tour,walking_&_biking_tours,38.85,0.05056380308146033
720,1612,electric_bike_tour_of_quebec_city,tours_&_sightseeing,85.0,0.05000497387254013
464,1076,rockies_classic_4-day_summer_tour,outdoor_activities,687.0,0.04941103497510138
575,1305,niagara_falls_small-group_day_tour_from_toronto,tours_&_sightseeing,100.57,0.04932033494642847
1139,2490,sea_to_sky_exotic_driving_experience,shore_excursions,404.25,0.04897508967599609
578,1308,quebec_city_and_montmorency_falls_day_trip_from_montreal,tours_&_sightseeing,115.0,0.048866834803063905
169,344,original_haunted_walk_of_toronto,cultural_&_theme_tours,24.5,0.04849525726624262
1069,2273,quebec_city_historic_discoverers_cruise,family_friendly,44.83,0.048158789417939885
1203,2693,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,luxury_&_special_occasions,98.29,0.047134756836148935
447,997,1_hour_banff_horseback_riding_adventures,outdoor_activities,67.2,0.046180943631395084
53,81,whale-watching_tour_from_vancouver,"cruises,_sailing_&_water_tours",138.5,0.045139356205344865
175,357,niagara_falls_american_side_highlights_tour,cultural_&_theme_tours,149.89,0.04404217843914028
223,458,3_hour_whale_watching_tour,day_trips_&_excursions,129.0,0.04390466549244264
1310,3302,toronto_city_hop-on_hop-off_tour,recommended_experiences,43.0,0.043135178152411156
300,618,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,"food,_wine_&_nightlife",108.0,0.041660571234632196
1469,3479,45-minute_beacon_hill_park_carriage_tour,recommended_experiences,165.0,0.04119536786176145
278,585,gastown_walking_food_tour,"food,_wine_&_nightlife",93.45,0.0406072805790758
472,1085,top_of_gowlland_tod_hike_in_victoria,outdoor_activities,86.0,0.03985827389068013
510,1144,mountain_explorer_atv_tour,outdoor_activities,103.95,0.03874646708759282
1358,3354,montreal_craft_brewery_and_beer_tasting_small-group_tour,recommended_experiences,74.73,0.03858262187450627
1355,3349,bird_kingdom_all_day_admission_ticket,recommended_experiences,20.28,0.03713434722311622
97,168,interactive_pirate_cruise_from_granville_island,"cruises,_sailing_&_water_tours",34.5,0.03572703387499781
1333,3326,private_tour:_quebec_city_walking_tour,recommended_experiences,25.72,0.03486684650629341
4,4,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",featured_tours_and_tickets,158.0,0.03480247874400941
352,727,niagara_falls_walking_food_tour,"food,_wine_&_nightlife",88.14,0.03444553024407085
1320,3313,ice_explorer_glacier_tour_and_glacier_skywalk,recommended_experiences,114.45,0.0340827301293792
1422,3422,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,recommended_experiences,77.98,0.03407980432200266
1420,3420,summer_tour:_banff_and_its_wildlife,recommended_experiences,74.55,0.03374626228107646
1526,3544,old_montreal_ghost_walking_tour,recommended_experiences,25.0,0.03362630417863809
1321,3314,ultimate_toronto_tour,recommended_experiences,175.0,0.03348586542456391
1026,2213,athabasca_river_mile_5_morning_rafting_trip,water_sports,72.45,0.03311428788774262
1214,2712,private_tour:_quebec_city_walking_tour,private_&_custom_tours,25.72,0.032652010322248425
481,1103,blackcomb_glacier_safari_by_jeep_4x4,outdoor_activities,145.95,0.03175378745764894
970,2128,newfoundland_puffin_and_whale_watch_cruise,water_sports,72.0,0.031537277711784564
937,2064,beyond_the_bike_lanes_bike_tour,walking_&_biking_tours,85.0,0.031516797060148746
62,93,victoria_whale_watch_tour,"cruises,_sailing_&_water_tours",114.45,0.030530799974252898
518,1158,2_hour_ziplines_and_tree_course_adventure_from_mont-tremblant,outdoor_activities,42.4,0.030495690285734352
1173,2599,niagara_falls_small-group_day_tour_from_toronto,luxury_&_special_occasions,100.57,0.030308438613635434
1394,3393,2-hour_ottawa_express_city_bike_tour,recommended_experiences,63.0,0.029969044957956145
1352,3346,small-group_toronto_beer_tour,recommended_experiences,80.0,0.02989589977354251
802,1750,bowen_island_dinner_and_zodiac_tour,tours_&_sightseeing,135.45,0.02948628674082613
723,1615,old_montreal_ghost_walking_tour,tours_&_sightseeing,25.0,0.02929025764659758
226,479,full-day_niagara_winery_tour_from_toronto,day_trips_&_excursions,99.0,0.0292785544170914
304,622,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,"food,_wine_&_nightlife",77.98,0.02877531554832556
1363,3360,athabasca_glacier_snow_trip_from_banff,recommended_experiences,273.0,0.02861147033523901
199,412,vancouver_north_shore_day_trip_with_capilano_suspension_bridge_and_grouse_mountain,day_trips_&_excursions,170.0,0.02810530565909663
519,1160,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,outdoor_activities,98.29,0.02791805398699771
1156,2542,rockies_classic_4-day_summer_tour,multi-day_&_extended_tours,687.0,0.027335818319065147
1423,3423,ottawa_city_tour_by_land_and_water,recommended_experiences,36.45,0.027013979507645135
264,570,st._lawrence_market_and_old_toronto_food_tour,"food,_wine_&_nightlife",89.0,0.026589737438046032
1466,3476,blackcomb_glacier_safari_by_jeep_4x4,recommended_experiences,145.95,0.02609527599140983
1421,3421,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,recommended_experiences,74.73,0.025963614659465284
222,447,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,day_trips_&_excursions,77.98,0.02565347907755145
841,1908,walking_tour_of_old_montreal,walking_&_biking_tours,29.5,0.02523216281532889
29,40,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,"air,_helicopter_&_balloon_tours",439.0,0.02472599813918651
102,174,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,"cruises,_sailing_&_water_tours",98.29,0.024723072331809967
287,597,kensington_market_-toronto's_neighborhood_international_food_tour,"food,_wine_&_nightlife",89.0,0.024638223917890147
258,553,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,day_trips_&_excursions,199.0,0.02452996904495796
2,2,quebec_city_and_montmorency_falls_day_trip_from_montreal,featured_tours_and_tickets,115.0,0.0239418817622723
920,2041,ebike_tour,walking_&_biking_tours,79.0,0.023886291422117935
427,971,athabasca_glacier_snow_trip_from_banff,outdoor_activities,273.0,0.023737075245914112
873,1944,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,walking_&_biking_tours,77.98,0.023655152639370833
49,76,vancouver_harbor_sunset_dinner_cruise,"cruises,_sailing_&_water_tours",97.69,0.023116804082086453
1205,2697,boldt_castle_and_thousand_islands_helicopter_tour,luxury_&_special_occasions,172.84,0.023099249237827177
361,750,ile_d'orleans_food_tour,"food,_wine_&_nightlife",51.75,0.022947107254246812
577,1307,vancouver_tour_including_capilano_suspension_bridge,tours_&_sightseeing,130.0,0.022596010369061344
1576,3623,athabasca_river_mile_5_morning_rafting_trip,recommended_experiences,72.45,0.022408758696962426
479,1098,banff_national_park_guided_hike_with_lunch,outdoor_activities,109.2,0.021159438947177478
1147,2505,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,shore_excursions,30.99,0.021095071184893475
1444,3449,victoria_craft_brewery_tour_and_tastings,recommended_experiences,79.0,0.021021926000479835
1110,2427,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,family_friendly,98.29,0.020588906508751094
1476,3488,squamish_elaho_white-water_rafting,recommended_experiences,173.24,0.020565500049738727
208,422,athabasca_glacier_snow_trip_from_banff,day_trips_&_excursions,273.0,0.020553796820232548
1344,3338,jasper_evening_wildlife_tour,recommended_experiences,73.9,0.020422135488287994
179,368,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,cultural_&_theme_tours,30.99,0.02019977412767053
704,1585,small-group_capilano_suspension_bridge_and_vancouver_city_tour,tours_&_sightseeing,200.0,0.019541467467947785
1053,2251,whale-watching_cruise_with_expert_naturalists,family_friendly,94.5,0.019304477070447593
432,976,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,outdoor_activities,281.4,0.019204999619645044
1354,3348,glacier_skywalk_admission,recommended_experiences,36.75,0.018921196304120126
370,769,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,"food,_wine_&_nightlife",183.75,0.018742722054150847
656,1518,1-hour_distillery_history_district_by_segway,tours_&_sightseeing,77.97,0.01854669295992229
1447,3454,banff_day_trip_from_calgary,recommended_experiences,238.35,0.018511583271403745
710,1596,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,tours_&_sightseeing,439.0,0.018397476783718468
142,242,talking_trees_-_indigenous_walking_tour,cultural_&_theme_tours,40.0,0.01823070576325537
1054,2252,northern_lights_tour_from_yellowknife,family_friendly,100.0,0.018178041230477553
969,2127,summer_whale_watching_on_vancouver_island,water_sports,145.95,0.016791208533994954
860,1928,toronto's_original_brunch_food_tour,walking_&_biking_tours,99.0,0.016489850374210767
1043,2241,niagara_falls_small-group_day_tour_from_toronto,family_friendly,100.57,0.016053905075105478
1429,3429,full-day_niagara_winery_tour_from_toronto,recommended_experiences,99.0,0.015129349944117082
855,1922,small-group_toronto_beer_tour,walking_&_biking_tours,80.0,0.014980133767913255
71,127,niagara_falls_small-group_tour_from_toronto,"cruises,_sailing_&_water_tours",254.25,0.014394972292604146
1385,3382,beyond_the_market_food_tour_in_montreal,recommended_experiences,104.0,0.013777626936153033
310,665,full-day_niagara_winery_tour_from_toronto,"food,_wine_&_nightlife",99.0,0.013294868719023014
885,1994,ottawa_spring_tulip_festival_bike_tour,walking_&_biking_tours,68.0,0.013262684837881015
303,621,vancouver_art_deco_&_chocolate_tasting_tour,"food,_wine_&_nightlife",54.6,0.012651191096182993
665,1527,peggy's_cove_and_halifax_tour_with_lobster_roll_lunch,tours_&_sightseeing,140.0,0.012121619961028247
1461,3471,banff_national_park_guided_hike_with_lunch,recommended_experiences,109.2,0.012010439280719515
1401,3401,1_hour_banff_horseback_riding_adventures,recommended_experiences,67.2,0.011671045625040231
1383,3380,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,recommended_experiences,97.73,0.010968851854669297
986,2151,elaho_whitewater_experience,water_sports,187.95,0.010784525989946926
277,584,small-group_toronto_beer_tour,"food,_wine_&_nightlife",80.0,0.010494871059668917
1515,3531,vancouver_craft_brewery_and_food_tour,recommended_experiences,94.99,0.010348580690841639
678,1545,45-minute_beacon_hill_park_carriage_tour,tours_&_sightseeing,165.0,0.010319322617076182
425,969,discover_grizzly_bears_from_banff,outdoor_activities,231.0,0.010295916158063818
121,209,bowen_island_dinner_and_zodiac_tour,"cruises,_sailing_&_water_tours",135.45,0.010132070944977267
733,1636,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,tours_&_sightseeing,98.29,0.010079406412199447
290,600,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,"food,_wine_&_nightlife",97.73,0.009745864371273253
1300,3292,quebec_city_and_montmorency_falls_day_trip_from_montreal,recommended_experiences,115.0,0.009658090149976886
1398,3398,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,recommended_experiences,232.05,0.009541057854915064
1452,3460,laurentian_mountains_day_trip_from_montreal,recommended_experiences,100.0,0.009447432018865606
847,1914,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,walking_&_biking_tours,149.0,0.009216293236118507
455,1009,victoria_whale_watch_tour,outdoor_activities,114.45,0.009125593207445595
849,1916,vancouver_highlights_bike_tour,walking_&_biking_tours,94.45,0.009023189949266501
1003,2180,overnight_camping_and_river-rafting_trip_in_squamish,water_sports,425.24,0.008873973773062677
385,831,vancouver_craft_brewery_tour,"food,_wine_&_nightlife",79.5,0.008730609211611945
882,1990,epic_electric_bike_tour_of_vancouver,walking_&_biking_tours,94.45,0.008631131760809397
1527,3545,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,recommended_experiences,89.9,0.008555060769019211
1369,3366,vancouver_harbor_and_indian_arm_lunch_cruise,recommended_experiences,85.33,0.008440954281333934
1539,3566,ile_d'orleans_food_tour,recommended_experiences,51.75,0.00834440263790793
713,1600,toronto_small-group_city_tour,tours_&_sightseeing,168.37,0.008315144564142476
1432,3434,granite_falls_zodiac_tour,recommended_experiences,103.95,0.008201038076457199
854,1921,lost_souls_of_gastown_walking_tour,walking_&_biking_tours,30.45,0.008145447736302833
995,2166,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,water_sports,98.29,0.00808107997401883
420,961,jasper_evening_wildlife_tour,outdoor_activities,73.9,0.008010860596981738
412,951,banff_national_park_tour_with_lake_louise_and_moraine_lake,outdoor_activities,88.2,0.007914308953555734
43,66,victoria_panorama_seaplane_tour,"air,_helicopter_&_balloon_tours",125.0,0.0077650927773519115
1191,2672,full-day_niagara_winery_tour_from_toronto,luxury_&_special_occasions,99.0,0.007741686318339547
691,1564,southeast_edmonton_roots_and_resources_bus_tour,tours_&_sightseeing,26.25,0.007668541133925908
616,1356,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,tours_&_sightseeing,97.73,0.0071594506504069795
1593,3647,victoria_panorama_seaplane_tour,recommended_experiences,125.0,0.007121415154511888
1342,3336,vancouver_harbor_sunset_dinner_cruise,recommended_experiences,97.69,0.0070833796586167955
1589,3643,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,recommended_experiences,395.0,0.007045344162721703
212,429,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,day_trips_&_excursions,97.73,0.0069341634824129725
1381,3378,niagara-on-the-lake_wine_tour_with_lunch,recommended_experiences,114.99,0.006852240875869697
1370,3367,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,recommended_experiences,281.4,0.0068083537652215125
643,1504,4-day_yukon_aurora_viewing_tour,tours_&_sightseeing,702.45,0.006594769826733687
465,1077,4-day_yukon_aurora_viewing_tour,outdoor_activities,702.45,0.006580140789850959
1559,3593,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,recommended_experiences,183.75,0.006550882716085504
347,719,vancouver_craft_brewery_and_food_tour,"food,_wine_&_nightlife",94.99,0.006126640646486398
1136,2485,4-day_yukon_aurora_viewing_tour,shore_excursions,702.45,0.006088605150591306
999,2175,squamish_cheakamus_white-water_rafting_from_whistler,water_sports,120.74,0.0059013534784923905
215,432,jasper_to_banff_one-way_tour,day_trips_&_excursions,257.25,0.0059013534784923905
207,421,discover_grizzly_bears_from_banff,day_trips_&_excursions,231.0,0.00587502121210348
1337,3330,island_of_orleans_food_and_drink_tour,recommended_experiences,44.95,0.005058720954047269
41,63,seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry,"air,_helicopter_&_balloon_tours",389.0,0.004283381999262697
727,1620,90-minute_premier_horse-drawn_carriage_tour,tours_&_sightseeing,295.0,0.0039030270403117746
1356,3350,victoria_and_butchart_gardens_tour_from_vancouver,recommended_experiences,212.0,0.0036835914870708576
904,2017,guided_electric_bike_tour_in_whistler,walking_&_biking_tours,134.96,0.003560707577255944
687,1557,45-minute_beacon_hill_park_horse-drawn_carriage_tour,tours_&_sightseeing,165.0,0.003493414007595396
1351,3345,montreal_city_hop-on_hop-off_tour,recommended_experiences,56.0,0.0034670817412064863
127,217,4-_to_6-hour_northern_lights_tour_from_yellowknife,cultural_&_theme_tours,85.0,0.0034583043190768497
856,1923,old_montreal_discovery_tour,walking_&_biking_tours,60.0,0.003417343015805212
1044,2242,greg_frewin_wild_magic_show,family_friendly,32.77,0.0033910107494163014
714,1601,guided_electric_bike_tour_in_whistler,tours_&_sightseeing,134.96,0.0033588268682743
1386,3383,halifax_harbour_hopper_tour,recommended_experiences,42.67,0.0033500494461446637
947,2078,old_montreal_walking_tour,walking_&_biking_tours,25.0,0.003344197831391573
1507,3523,whitewater_rafting_on_jasper's_fraser_river,recommended_experiences,122.09,0.003326642987132299
813,1775,private_transport_from_vancouver_international_airport_(yvr)_to_downtown_vancouver,transfers_&_ground_transport,122.66,0.0032213139215766596
1473,3485,whistler_wilderness_adventure_snowmobile_tour,recommended_experiences,159.0,0.003215462306823568
328,686,vancouver_craft_beer_and_distillery_tour,"food,_wine_&_nightlife",105.0,0.0031920558478112033
599,1337,montreal_city_hop-on_hop-off_tour,tours_&_sightseeing,56.0,0.00317450100355193
1035,2226,2-day_ticket_to_ride_rafting_trip_on_the_clearwater_river,water_sports,408.45,0.0031657235814222936
852,1919,haunted_montreal_pub_crawl,walking_&_biking_tours,24.0,0.00312183647077411
1496,3508,sunwapta_challenge_whitewater_rafting:_class_iii_rapids,recommended_experiences,111.38,0.0031072074338913827
747,1661,sportif_tour_of_east_ontario_and_west_quebec,tours_&_sightseeing,129.0,0.0030955042043852004
288,598,quebec_pub_crawl,"food,_wine_&_nightlife",28.0,0.0030808751675024722
1046,2244,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,family_friendly,170.4,0.0030779493601259273
209,424,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,day_trips_&_excursions,281.4,0.0030779493601259273
674,1541,private_niagara_falls_tour_in_a_suv,tours_&_sightseeing,650.0,0.0030545429011135626
614,1354,"sea_to_sky_highway_day_trip_from_vancouver:_shannon_falls,_britannia_mine_and_gondola_ride",tours_&_sightseeing,130.0,0.0030399138642308345
197,408,niagara_falls_day_trip_from_toronto,day_trips_&_excursions,169.0,0.0030369880568542895
172,354,making_their_mark:_montreal_jewish_history_walking_tour,cultural_&_theme_tours,24.0,0.0030340622494777437
517,1157,jasper_rock_climbing_experience,outdoor_activities,125.0,0.0029433622208048316
540,1207,nanaimo_bungy_jump,outdoor_activities,136.49,0.0029433622208048316
988,2154,victoria_marine_wildlife_tour,water_sports,112.35,0.0029258073765455576
1316,3309,niagara_falls_tour_day_trip_from_toronto,recommended_experiences,89.0,0.002917029954415921
301,619,small-group_wine_tour_from_niagara_falls_with_hotel_pickup,"food,_wine_&_nightlife",99.95,0.0029053267249097387
996,2171,whitewater_rafting_on_toby_creek,water_sports,70.35,0.0028497363847553737
302,620,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,"food,_wine_&_nightlife",74.73,0.0028351073478726455
206,420,victoria_and_butchart_gardens_tour_from_vancouver,day_trips_&_excursions,212.0,0.0028321815404960997
1064,2264,2-day_niagara_falls_tour_from_new_york_by_bus,family_friendly,436.23,0.002829255733119555
84,147,"niagara_falls_tour_with_boat_cruise,_journey_and_fallsview_lunch_from_toronto","cruises,_sailing_&_water_tours",260.0,0.002826329925743009
508,1142,victoria_marine_wildlife_tour,outdoor_activities,112.35,0.002823404118366463
274,581,toronto_distillery_district_walking_tour,"food,_wine_&_nightlife",23.73,0.002823404118366463
33,47,exhilarating_120km_aerial_tour_of_toronto,"air,_helicopter_&_balloon_tours",79.0,0.0028204783109899174
1391,3389,peggy's_cove_day_trip_from_halifax,recommended_experiences,57.49,0.002811700888860281
1133,2464,skagway_shore_excursion:_bennett_train_journey_on_the_white_pass_rail,shore_excursions,322.47,0.0028029234667306443
259,557,vancouver_island_atv_tour,day_trips_&_excursions,627.9,0.0027941460446010077
1094,2401,vancouver_boat_rental_for_up_to_4_people,family_friendly,44.0,0.0027941460446010077
717,1605,jewish_neighborhood_food_tour,tours_&_sightseeing,95.44,0.002791220237224462
1418,3418,small-group_wine_tour_from_niagara_falls_with_hotel_pickup,recommended_experiences,99.95,0.002785368622471371
923,2044,whistler_singletrack_mountain_bike_tour,walking_&_biking_tours,139.0,0.002770739585588643
1097,2406,lake_george_luncheon_or_sightseeing_cruise_aboard_the_lac_du_saint_sacrement,family_friendly,29.99,0.002770739585588643
1282,3227,60_minute_private_vacation_photography_session_with_local_photographer_in_paris,private_&_custom_tours,477.13,0.002750258933952824
1129,2459,vancouver_island_atv_tour,family_friendly,627.9,0.002747333126576279
1514,3530,guided_electric_bike_tour_in_whistler,recommended_experiences,134.96,0.002747333126576279
859,1926,"show_me_the_city,_toronto_walking_tour",walking_&_biking_tours,36.0,0.0027414815118231876
620,1363,peggy's_cove_day_trip_from_halifax,tours_&_sightseeing,57.49,0.002738555704446642
1033,2224,ready-set-go_rafting_trip_on_the_clearwater_river,water_sports,120.75,0.0027268524749404603
147,303,copenhagen_small_group_grand_tour,cultural_&_theme_tours,148.6,0.002718075052810823
335,698,niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,"food,_wine_&_nightlife",100.57,0.002712223438057732
474,1089,medicine_trail_snowshoe_tour,outdoor_activities,93.45,0.002680039556915731
170,346,yukon_breakfast_snowmobile_tour,cultural_&_theme_tours,246.75,0.002680039556915731
1594,3650,bowen_island_dinner_and_zodiac_tour,recommended_experiences,135.45,0.00267418794216264
496,1123,columbia_icefield_tour_including_the_glacier_skywalk_from_calgary,outdoor_activities,380.1,0.0026683363274095486
281,590,"show_me_the_city,_toronto_walking_tour","food,_wine_&_nightlife",36.0,0.0026683363274095486
9,11,vancouver_seaplane_tour,"air,_helicopter_&_balloon_tours",135.0,0.0026683363274095486
664,1526,day_and_night_tour_of_niagara_falls,tours_&_sightseeing,300.0,0.002659558905279912
316,673,diversity_of_scarborough_food_tour,"food,_wine_&_nightlife",73.0,0.002659558905279912
865,1933,stanley_park_bike_tour,walking_&_biking_tours,68.25,0.0026566330979033662
491,1113,small-group_zipline_adventure,outdoor_activities,93.45,0.0026537072905268213
872,1943,bike_tour_of_downtown_vancouver_and_stanley_park,walking_&_biking_tours,68.25,0.0026507814831502755
672,1538,niagara_falls_canada_underground_railroad_heritage_tour,tours_&_sightseeing,124.06,0.0026449298683971847
526,1181,5-hour_exotic_car_experience_including_lunch,outdoor_activities,800.0,0.0026332266388910024
232,492,vancouver_island_cycling_tour_including_lunch_and_wine_tasting,day_trips_&_excursions,204.5,0.0026332266388910024
1303,3295,niagara_falls_day_trip_from_toronto,recommended_experiences,169.0,0.002627375024137911
1405,3405,lake_louise_scenic_snowshoe_tour,recommended_experiences,79.0,0.00262152340938482
644,1505,vancouver_shore_excursion:_post-cruise_sea-to-sky_highway_day_trip_from_vancouver,tours_&_sightseeing,130.0,0.0026185976020082742
1013,2190,half-day_whitewater_rafting_in_revelstoke,water_sports,130.2,0.0026185976020082742
1314,3307,niagara_skywheel_admission_ticket,recommended_experiences,14.68,0.0026127459872551835
158,321,montreal_mural_tour,cultural_&_theme_tours,45.0,0.0026098201798786377
422,964,grotto_canyon_icewalk,outdoor_activities,79.8,0.0026098201798786377
764,1684,the_big_bike_loop,tours_&_sightseeing,120.0,0.002603968565125546
177,366,the_essential_whistler_tasting_and_cultural_walking_tour,cultural_&_theme_tours,87.0,0.002603968565125546
1284,3229,60_minute_private_vacation_photography_session_with_local_photographer_in_maui,private_&_custom_tours,477.13,0.002583487913489727
659,1521,whistler_odyssey_tour:_off-road_buggy_adventure,tours_&_sightseeing,229.0,0.002583487913489727
794,1738,edmonton_river_valley_90-minute_segway_adventure,tours_&_sightseeing,84.99,0.0025805621061131823
1346,3340,horse-drawn_sleigh_ride_in_banff,recommended_experiences,39.9,0.0025776362987366365
1475,3487,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,recommended_experiences,125.99,0.0025747104913600907
884,1993,montreal_food_truck_tour_by_bike,walking_&_biking_tours,159.83,0.0025717846839835457
1317,3310,vancouver_seaplane_tour,recommended_experiences,135.0,0.0025630072618539083
1590,3644,montreal_bike_tour_with_bites,recommended_experiences,136.82,0.0025571556471008176
744,1656,full_day_tour_with_lunch_from_niagara_falls_with_hotel_pickup,tours_&_sightseeing,153.6,0.0025571556471008176
507,1137,fishing_adventure_in_whistler,outdoor_activities,165.0,0.002551304032347727
1528,3546,30-minute_distillery_district_segway_tour_in_toronto,recommended_experiences,44.07,0.002551304032347727
711,1597,thousand_islands_sunset_dinner_cruise,tours_&_sightseeing,99.44,0.002548378224971181
235,498,mountain_lakes_and_waterfalls_day_trip_from_calgary,day_trips_&_excursions,294.0,0.002548378224971181
27,37,seaplane_flight_to_victoria_with_ground_transport_and_butchart_gardens_admission,"air,_helicopter_&_balloon_tours",449.0,0.0025454524175946352
1553,3586,canyon_sainte-anne_walking_tour,recommended_experiences,13.5,0.0025425266102180894
570,1284,shopping_trip_to_toronto_premium_outlets,shopping_&_fashion,33.9,0.0025425266102180894
1004,2181,whale-watching_marine_wildlife_excursion_by_zodiac_boat,water_sports,80.0,0.0025366749954649987
1336,3329,winter_tour:_banff_and_its_wildlife,recommended_experiences,70.35,0.002527897573335362
1367,3364,sea_to_sky_and_whistler_village_tour,recommended_experiences,157.5,0.0025191201512057256
673,1539,banff_national_park_tour_with_a_small_group,tours_&_sightseeing,155.0,0.0025161943438291798
569,1281,5-night_churchill_tour_and_polar_bear_adventure_from_winnipeg,outdoor_activities,,0.002510342729076089
512,1146,guided_zipline_tour_in_mont_tremblant,outdoor_activities,114.58,0.002510342729076089
1350,3344,mountain_lakes_and_waterfalls_day_trip_from_banff,recommended_experiences,183.75,0.002510342729076089
1417,3417,jasper_rafting_athabasca_canyon_run,recommended_experiences,93.45,0.002510342729076089
1119,2443,quebec_city_shore_excursion:_private_walking_tour,family_friendly,19.58,0.0025074169216995432
1459,3469,banff_national_park_tour_with_a_small_group,recommended_experiences,155.0,0.0025044911143229974
192,401,original_haunted_walk_of_kingston,cultural_&_theme_tours,24.5,0.0024986394995699067
571,1299,pirate_life_adventure_cruise_in_toronto,"shows,_concerts_&_sports",38.0,0.0024898620774402697
419,959,dogsled_adventure_in_mont-tremblant,outdoor_activities,169.34,0.0024898620774402697
1260,3011,30_minute_private_vacation_photography_session_with_local_photographer_in_miami,private_&_custom_tours,340.8,0.0024840104626871785
1468,3478,1-_or_2-hour_horseback_ride_in_pemberton,recommended_experiences,82.95,0.0024781588479340874
320,677,whistler's_hidden_gems_dinner_tour,"food,_wine_&_nightlife",104.99,0.0024664556184279054
509,1143,rzr_off-roading_tours_from_whistler,outdoor_activities,198.45,0.0024664556184279054
528,1183,treetop_adventure_course,outdoor_activities,40.95,0.0024635298110513596
372,773,mornings_just_got_better-_niagara_on_the_lake,"food,_wine_&_nightlife",65.54,0.0024635298110513596
652,1514,"niagara_falls,_niagara-on-the-lake,_winery_tour_from_toronto",tours_&_sightseeing,159.0,0.0024635298110513596
889,1998,3_hour_montreal_city_bike_tour_with_wine_or_beer,walking_&_biking_tours,74.73,0.0024576781962982685
898,2010,walking_tour_of_niagara-on-the-lake_historic_district,walking_&_biking_tours,25.0,0.002454752388921723
190,398,the_really_gay_history_tour,cultural_&_theme_tours,38.85,0.002448900774168632
1378,3375,"sea_to_sky_highway_day_trip_from_vancouver:_shannon_falls,_britannia_mine_and_gondola_ride",recommended_experiences,130.0,0.002448900774168632
1465,3475,undiscovered_niagara_wine_country_tour,recommended_experiences,149.0,0.0024459749667920866
1445,3450,chinatown_and_hidden_alleys_pedicab_tour,recommended_experiences,45.0,0.0024430491594155408
1121,2445,nanaimo_bungy_jump,family_friendly,136.49,0.0024401233520389954
791,1735,beyond_city_sights_e-bike_adventure_tour,tours_&_sightseeing,89.0,0.0024401233520389954
411,949,snowmobile_cruiser_tour_for_first-time_riders,outdoor_activities,151.2,0.0024371975446624496
100,171,rideau_canal_cruise,"cruises,_sailing_&_water_tours",29.0,0.0024371975446624496
64,95,vancouver_harbor_sightseeing_cruise,"cruises,_sailing_&_water_tours",40.9,0.002428420122532813
1196,2680,lake_george_luncheon_or_sightseeing_cruise_aboard_the_lac_du_saint_sacrement,luxury_&_special_occasions,29.99,0.002428420122532813
357,736,montreal_afternoon_tea_tour,"food,_wine_&_nightlife",149.5,0.0024254943151562677
966,2122,rouge_river_classic_whitewater_rafting_package,water_sports,79.0,0.0024254943151562677
91,157,heart_of_the_1000_islands_lunch_cruise,"cruises,_sailing_&_water_tours",81.36,0.0024254943151562677
893,2003,downtown_and_old_montreal_south_city_bike_tour,walking_&_biking_tours,88.25,0.0024196427004031765
